,text,label,label_name
11619,i am feeling doubtful that nutritional methods alone will solve the problems,4,fear
11620,i am feeling more productive,1,joy
11621,i thought id try to demonstrate the difference as i know if i hadnt seen it for myself i may still be feeling doubtful,4,fear
11622,i feel unwelcome at work sometimes and think people might be talking about me,0,sadness
11623,i spent my vacation from school feeling confused and heartbroken,4,fear
11624,ive never behaved like that in front of my husband and i feel a mixture of shame and relief that only the shedding of many tears and saying truthful but hurtful things can bring on,1,joy
11625,i stumble upon such a finding i feel quite excited almost like having accomplished a discovery,1,joy
11626,i feel carefree and spontaneous i feel like nothing could stop me,1,joy
11627,i find that i have so much to blog whenever i feel heartbroken,0,sadness
11628,i feel him frantic now humping against my hip moaning when i suck his tongue into my mouth,4,fear
11629,i do feel like josh is a pretty needy guy,0,sadness
11630,i feel so depressed when i m not with her and when i think about her because it is so destroyed i just think i should move on,0,sadness
11631,i always feel like the life s been drained from me and that i ve been injected with some kind of venom,0,sadness
11632,i woke up feeling kinds of miserable,0,sadness
11633,im feeling super tired,1,joy
11634,i vent outrageously with tourette s like unpredictability occasionally leaving behind me a wake of hurt feelings and messy rooms and other not so nice carnage,0,sadness
11635,i feel respected and appreciated as a musician,1,joy
11636,i recently had a very ill and premature baby what can i do to feel less devastated,0,sadness
11637,i feel only reason skudrive is so popular is becsuse microsoft is so media driven,1,joy
11638,im feeling festive,1,joy
11639,i didnt feel as obnoxious as before when i didnt feel like doing anything but sulk,3,anger
11640,i am sitting at the computer feeling melancholy and a little overwhelmed torn as to what to write home in this my final e mail,0,sadness
11641,i feel at times i am not good enough on the aspects of a fiance a mother a friend a daughter,1,joy
11642,i hope the sensibilities of these deep feeling individuals arent too badly shaken with the display of the pink locker room,4,fear
11643,ive been told this is normal his last reading was he feels and looks horrible,0,sadness
11644,i can usually do a month without feeling homesick,0,sadness
11645,i feel is most important revolves around the connection i felt with my brothers and sisters,1,joy
11646,i still feel that way because im stubborn like that but those people who were spazzing out are the ones with dates now,3,anger
11647,i feel weird having to yank it down and readjust it at points,4,fear
11648,i hate seeing people hate one each other and like everyone i cant stand feeling hated on,0,sadness
11649,i feel so strange and sick i have to wake up in three hours seems like everything runs in threes now days t r e e s,5,surprise
11650,i was starting to feel resentful towards ah kiat with regards to his obsessive and anal approach towards the house and forgetting he has only treated me with lots of love care and attention so far since weve been together,3,anger
11651,i am feeling low i turn to flowers,0,sadness
11652,i feel lost as in what the fuck am i doing,0,sadness
11653,i feel like i need to keep pinching myself to be sure tis is all real,1,joy
11654,i feel perfect with you on reddit href http www,1,joy
11655,i know that when we feel so beaten down and we are dispairing that it feels like the savior is so far away,0,sadness
11656,i follow through with the feelings that have been repressed for years months or days,0,sadness
11657,i could feel the stress leaving my veins and just getting out of me it was wonderful,1,joy
11658,i feel better and am so grateful for my normally good health,1,joy
11659,i feel hated and i feel i cant do anything right,0,sadness
11660,i started to feel like a real loser like a poser trying to make himself look cool,1,joy
11661,i know theres no hurry to get it done but it still feels a bit weird to not be checking out the newest patch content,5,surprise
11662,i kinda feel like being rebellious a libertine you know,3,anger
11663,when i heard about the treatment of a friend in jail really inhuman i never realised that such things also happen in the netherlands,3,anger
11664,i had to do to finish to check off that to do list to feel my life was worthwhile that i was accomplished that i am accomplishing,1,joy
11665,i macendarfer who i feel thrilled to welcome into our family,1,joy
11666,i feel will be amused as well,1,joy
